InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
575956,84875B,GREEN SQUARE COMPACT MIRROR,6,13-11-2011 12:17,1.25,14487.0,United Kingdom
C559939,21232,STRAWBERRY CERAMIC TRINKET BOX,-12,14-07-2011 10:19,1.25,14426.0,United Kingdom
557311,23255,CHILDRENS CUTLERY CIRCUS PARADE,2,19-06-2011 15:36,4.15,15700.0,United Kingdom
552315,23256,CHILDRENS CUTLERY SPACEBOY ,4,08-05-2011 16:10,4.15,12700.0,France
547374,22991,GIRAFFE WOODEN RULER,1,22-03-2011 13:54,1.95,16110.0,United Kingdom
577010,22540,MINI JIGSAW CIRCUS PARADE ,15,17-11-2011 12:11,0.42,15506.0,United Kingdom
557262,23287,RED VINTAGE SPOT BEAKER,2,19-06-2011 10:55,0.85,16923.0,United Kingdom
552542,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,10-05-2011 10:20,0.85,16841.0,United Kingdom
537077,85135C,RED DRAGONFLY HELICOPTER,1,05-12-2010 11:59,7.95,17062.0,United Kingdom
577521,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,5,20-11-2011 13:23,1.25,16411.0,United Kingdom
574714,22751,FELTCRAFT PRINCESS OLIVIA DOLL,1,06-11-2011 14:29,3.75,15427.0,United Kingdom
559629,22469,HEART OF WICKER SMALL,2,11-07-2011 11:58,1.65,14690.0,United Kingdom
561654,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,12,28-07-2011 15:58,1.25,14973.0,United Kingdom
548664,84461,12 PINK HEN+CHICKS IN BASKET,12,01-04-2011 14:45,2.55,14911.0,EIRE
571705,22138,BAKING SET 9 PIECE RETROSPOT ,3,18-10-2011 15:22,4.95,12360.0,Austria
552285,21034,REX CASH+CARRY JUMBO SHOPPER,1,08-05-2011 12:58,0.95,14684.0,United Kingdom
580848,21790,VINTAGE SNAP CARDS,1,06-12-2011 11:51,0.85,18005.0,United Kingdom
548450,21181,PLEASE ONE PERSON METAL SIGN,12,31-03-2011 11:20,2.1,15856.0,United Kingdom
578302,23340,VINTAGE CHRISTMAS CAKE FRILL,12,23-11-2011 15:23,1.65,16057.0,United Kingdom
562218,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,03-08-2011 14:07,2.95,13851.0,United Kingdom
560381,84660B,BLACK STITCHED WALL CLOCK,20,18-07-2011 12:42,0.79,14733.0,United Kingdom
537624,22443,GROW YOUR OWN HERBS SET OF 3,1,07-12-2010 14:41,7.95,12748.0,United Kingdom
542715,22551,PLASTERS IN TIN SPACEBOY,12,31-01-2011 13:39,1.65,16403.0,United Kingdom
562923,22457,NATURAL SLATE HEART CHALKBOARD ,18,10-08-2011 14:34,2.95,16996.0,United Kingdom
560088,21901,"KEY FOB , BACK DOOR ",24,14-07-2011 16:42,0.65,15114.0,United Kingdom
565865,23207,LUNCH BAG ALPHABET DESIGN,10,07-09-2011 15:07,1.65,12637.0,France
569012,22553,PLASTERS IN TIN SKULLS,12,30-09-2011 08:18,1.65,15187.0,United Kingdom
547663,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,3,24-03-2011 13:16,2.95,16022.0,United Kingdom
548317,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,12,30-03-2011 12:43,0.83,18179.0,United Kingdom
570217,84559B,3D SHEET OF CAT STICKERS,3,09-10-2011 12:19,0.85,17323.0,United Kingdom
577160,21175,GIN + TONIC DIET METAL SIGN,12,18-11-2011 10:05,2.55,16134.0,United Kingdom
552239,23206,LUNCH BAG APPLE DESIGN,6,06-05-2011 16:54,1.65,14056.0,United Kingdom
553182,22382,LUNCH BAG SPACEBOY DESIGN ,10,15-05-2011 12:21,1.65,17107.0,United Kingdom
540288,22723,SET OF 6 HERB TINS SKETCHBOOK,3,06-01-2011 12:45,3.95,17634.0,United Kingdom
568325,23503,PLAYING CARDS KEEP CALM & CARRY ON,20,26-09-2011 13:57,1.25,14667.0,United Kingdom
546861,22493,PAINT YOUR OWN CANVAS SET,12,17-03-2011 15:03,1.65,14911.0,EIRE
546950,22222,CAKE PLATE LOVEBIRD WHITE,1,18-03-2011 11:24,4.95,16511.0,United Kingdom
547349,21544,SKULLS  WATER TRANSFER TATTOOS ,12,22-03-2011 12:02,0.85,15132.0,United Kingdom
551529,22748,POPPY'S PLAYHOUSE KITCHEN,6,01-05-2011 13:18,2.1,12524.0,Germany
558442,23299,FOOD COVER WITH BEADS SET 2 ,1,29-06-2011 13:10,3.75,15537.0,United Kingdom
572661,23508,MINI PLAYING CARDS DOLLY GIRL ,120,25-10-2011 12:38,0.42,17193.0,United Kingdom
550661,22384,LUNCH BAG PINK POLKADOT,20,20-04-2011 09:20,1.65,12656.0,France
557933,22423,REGENCY CAKESTAND 3 TIER,16,23-06-2011 15:07,10.95,13014.0,United Kingdom
573564,20705,MRS ROBOT SOFT TOY,2,31-10-2011 13:58,6.95,16127.0,United Kingdom
557328,23084,RABBIT NIGHT LIGHT,1,20-06-2011 09:53,2.08,14646.0,Netherlands
553859,23046,PAPER LANTERN 9 POINT DELUXE STAR,3,19-05-2011 13:35,6.65,14505.0,United Kingdom
550130,84078A,SET/4 WHITE RETRO STORAGE CUBES ,1,14-04-2011 13:17,39.95,14390.0,United Kingdom
572703,20769,DAISY JOURNAL ,1,25-10-2011 14:35,2.55,16110.0,United Kingdom
564731,15036,ASSORTED COLOURS SILK FAN,24,28-08-2011 12:57,0.83,16186.0,United Kingdom
562840,22367,CHILDRENS APRON SPACEBOY DESIGN,2,09-08-2011 16:27,1.95,14527.0,United Kingdom
C553669,POST,POSTAGE,-1,18-05-2011 12:24,3.71,15128.0,United Kingdom
574867,20973,12 PENCIL SMALL TUBE WOODLAND,24,07-11-2011 12:39,0.65,16817.0,United Kingdom
578703,21615,4 LAVENDER BOTANICAL DINNER CANDLES,2,25-11-2011 11:02,1.25,17385.0,United Kingdom
568868,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,29-09-2011 12:00,4.15,12957.0,United Kingdom
560824,22209,WOOD STAMP SET HAPPY BIRTHDAY,1,21-07-2011 11:23,0.83,17935.0,United Kingdom
552467,22925,BLUE GIANT GARDEN THERMOMETER,4,09-05-2011 15:29,5.95,15249.0,United Kingdom
575221,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,09-11-2011 11:25,4.95,12949.0,United Kingdom
556768,23184,BULL DOG BOTTLE OPENER,6,14-06-2011 12:21,4.95,17243.0,United Kingdom
550316,20819,SILVER TEDDY BEAR,4,17-04-2011 11:45,3.75,16193.0,United Kingdom
538014,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,12,09-12-2010 12:49,4.25,14440.0,United Kingdom
560644,82580,BATHROOM METAL SIGN,9,20-07-2011 11:22,0.55,16271.0,United Kingdom
547380,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,6,22-03-2011 15:20,0.85,16809.0,United Kingdom
547785,22357,KINGS CHOICE BISCUIT TIN,4,25-03-2011 11:41,4.25,13097.0,United Kingdom
570232,20685,DOORMAT RED RETROSPOT,3,09-10-2011 13:58,8.25,14040.0,United Kingdom
572928,22637,PIGGY BANK RETROSPOT ,6,27-10-2011 09:27,2.55,14623.0,United Kingdom
567167,84596L,BISCUITS SMALL BOWL LIGHT BLUE,26,18-09-2011 12:21,0.42,15547.0,United Kingdom
570117,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,24,07-10-2011 12:42,2.1,15815.0,United Kingdom
572913,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,1,26-10-2011 16:21,3.75,15993.0,United Kingdom
550495,21174,POTTERING IN THE SHED METAL SIGN,6,18-04-2011 15:00,2.08,13769.0,United Kingdom
536542,20712,JUMBO BAG WOODLAND ANIMALS,20,01-12-2010 14:11,1.95,16456.0,United Kingdom
574745,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,07-11-2011 08:26,0.85,14911.0,EIRE
570715,23272,TREE T-LIGHT HOLDER WILLIE WINKIE,12,12-10-2011 10:23,1.65,18287.0,United Kingdom
563557,22637,PIGGY BANK RETROSPOT ,6,17-08-2011 13:33,2.55,15786.0,United Kingdom
546522,21539,RED RETROSPOT BUTTER DISH,3,14-03-2011 12:41,4.95,13319.0,United Kingdom
577175,22492,MINI PAINT SET VINTAGE ,36,18-11-2011 10:58,0.65,14849.0,United Kingdom
580385,20685,DOORMAT RED RETROSPOT,2,04-12-2011 10:11,8.25,16326.0,United Kingdom
577406,22111,SCOTTIE DOG HOT WATER BOTTLE,3,20-11-2011 10:36,4.95,12702.0,Germany
568589,22361,GLASS JAR DAISY FRESH COTTON WOOL,6,28-09-2011 10:27,2.95,17405.0,United Kingdom
559342,23298,SPOTTY BUNTING,6,07-07-2011 16:59,4.95,14493.0,United Kingdom
548806,22383,LUNCH BAG SUKI DESIGN ,30,04-04-2011 12:52,1.65,13098.0,United Kingdom
559364,21930,JUMBO STORAGE BAG SKULLS,20,08-07-2011 08:48,2.08,17735.0,United Kingdom
547240,21034,REX CASH+CARRY JUMBO SHOPPER,1,21-03-2011 16:32,0.95,17585.0,United Kingdom
570674,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,24,11-10-2011 14:59,0.79,14911.0,EIRE
568044,22690,DOORMAT HOME SWEET HOME BLUE ,2,23-09-2011 12:10,8.25,15763.0,United Kingdom
544461,22023,EMPIRE BIRTHDAY CARD,12,20-02-2011 14:08,0.42,13744.0,United Kingdom
556330,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,2,10-06-2011 11:29,1.65,17797.0,United Kingdom
541972,22367,CHILDRENS APRON SPACEBOY DESIGN,8,24-01-2011 13:58,1.95,12935.0,United Kingdom
579516,22445,PENCIL CASE LIFE IS BEAUTIFUL,1,29-11-2011 17:52,2.95,17841.0,United Kingdom
573314,22114,HOT WATER BOTTLE TEA AND SYMPATHY,5,28-10-2011 17:26,4.25,16987.0,United Kingdom
580640,84596G,SMALL CHOCOLATES PINK BOWL,2,05-12-2011 12:51,0.42,16910.0,United Kingdom
569239,84375,SET OF 20 KIDS COOKIE CUTTERS,12,03-10-2011 08:30,2.1,14644.0,United Kingdom
552975,85175,CACTI T-LIGHT CANDLES,16,12-05-2011 13:58,0.42,17932.0,United Kingdom
563580,15056N,EDWARDIAN PARASOL NATURAL,1,17-08-2011 15:53,5.95,16706.0,United Kingdom
575219,22386,JUMBO BAG PINK POLKADOT,100,09-11-2011 11:17,1.79,17511.0,United Kingdom
543191,22549,PICTURE DOMINOES,3,04-02-2011 11:54,1.45,13137.0,United Kingdom
563253,47504K,ENGLISH ROSE GARDEN SECATEURS,12,15-08-2011 12:04,0.79,15218.0,United Kingdom
548916,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,05-04-2011 10:07,1.95,14849.0,United Kingdom
561036,22082,RIBBON REEL STRIPES DESIGN ,2,24-07-2011 11:54,1.65,13137.0,United Kingdom
543798,21034,REX CASH+CARRY JUMBO SHOPPER,1,13-02-2011 11:13,0.95,15058.0,United Kingdom
540015,22271,FELTCRAFT DOLL ROSIE,6,04-01-2011 11:40,2.95,13319.0,United Kingdom
544406,22920,HERB MARKER BASIL,5,18-02-2011 13:26,0.65,16726.0,United Kingdom
567482,20668,DISCO BALL CHRISTMAS DECORATION,24,20-09-2011 13:42,0.12,16464.0,United Kingdom
561627,23263,SET OF 3 WOODEN HEART DECORATIONS,12,28-07-2011 14:08,1.25,12453.0,Austria
568101,23340,VINTAGE CHRISTMAS CAKE FRILL,24,23-09-2011 15:21,1.65,15978.0,United Kingdom
572103,84826,ASSTD DESIGN 3D PAPER STICKERS,1,20-10-2011 15:57,0.85,17571.0,United Kingdom
554094,22470,HEART OF WICKER LARGE,3,22-05-2011 12:49,2.95,15716.0,United Kingdom
575896,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,11-11-2011 14:52,4.15,12480.0,Germany
545079,21717,EASTER TIN BUCKET,2,28-02-2011 10:30,2.55,18283.0,United Kingdom
571286,23313,VINTAGE CHRISTMAS BUNTING,2,16-10-2011 14:35,4.95,14547.0,United Kingdom
572058,22212,FOUR HOOK  WHITE LOVEBIRDS,1,20-10-2011 12:43,2.1,18252.0,United Kingdom
545550,16012,FOOD/DRINK SPONGE STICKERS,72,03-03-2011 15:11,0.21,18041.0,United Kingdom
569579,22284,HEN HOUSE DECORATION,60,05-10-2011 11:06,1.65,17666.0,United Kingdom
575885,47590B,PINK HAPPY BIRTHDAY BUNTING,3,11-11-2011 13:46,5.45,16460.0,United Kingdom
537219,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,1,05-12-2010 15:47,1.65,14081.0,United Kingdom
571441,21917,SET 12 KIDS  WHITE CHALK STICKS,1,17-10-2011 13:31,0.83,14096.0,United Kingdom
554112,22997,TRAVEL CARD WALLET UNION JACK,1,22-05-2011 14:44,0.42,17611.0,United Kingdom
558770,23171,REGENCY TEA PLATE GREEN ,6,03-07-2011 15:19,1.65,12748.0,United Kingdom
554083,20719,WOODLAND CHARLOTTE BAG,3,22-05-2011 11:51,0.85,18125.0,United Kingdom
543371,22374,AIRLINE BAG VINTAGE JET SET RED,2,07-02-2011 14:53,4.25,14048.0,United Kingdom
571441,85014A,BLACK/BLUE POLKADOT UMBRELLA,1,17-10-2011 13:31,12.46,14096.0,United Kingdom
559368,20725,LUNCH BAG RED RETROSPOT,10,08-07-2011 09:38,1.65,17031.0,United Kingdom
580884,23020,GLASS  SONGBIRD STORAGE JAR,1,06-12-2011 12:21,12.5,15907.0,United Kingdom
558027,22970,LONDON BUS COFFEE MUG,6,24-06-2011 11:08,2.55,14032.0,United Kingdom
573576,22107,PIZZA PLATE IN BOX,4,31-10-2011 14:09,3.29,14096.0,United Kingdom
557995,23078,ICE CREAM PEN LIP GLOSS ,24,24-06-2011 10:44,1.25,17979.0,United Kingdom
574035,23169,CLASSIC GLASS COOKIE JAR,18,02-11-2011 12:45,3.75,14606.0,United Kingdom
536796,22562,MONSTERS STENCIL CRAFT,1,02-12-2010 15:46,1.25,15574.0,United Kingdom
557431,71459,HANGING JAM JAR T-LIGHT HOLDER,24,20-06-2011 12:37,0.85,18260.0,United Kingdom
544806,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,8,23-02-2011 14:50,2.1,15932.0,United Kingdom
555383,22384,LUNCH BAG PINK POLKADOT,1,02-06-2011 15:13,1.65,12517.0,Germany
560010,21499,BLUE POLKADOT WRAP,25,14-07-2011 12:48,0.42,13178.0,United Kingdom
544459,22978,PANTRY ROLLING PIN,6,20-02-2011 13:52,3.75,17838.0,United Kingdom
551954,22980,PANTRY SCRUBBING BRUSH,2,05-05-2011 12:13,1.65,14515.0,United Kingdom
555645,22507,MEMO BOARD RETROSPOT  DESIGN,2,06-06-2011 13:31,4.95,18016.0,United Kingdom
569943,22197,POPCORN HOLDER,8,06-10-2011 18:08,0.85,14592.0,United Kingdom
580272,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,2,02-12-2011 12:52,2.1,15547.0,United Kingdom
557803,22675,FRENCH KITCHEN SIGN BLUE METAL,12,23-06-2011 10:20,1.25,12704.0,Finland
580727,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,05-12-2011 17:17,2.46,14096.0,United Kingdom
539084,85150,LADIES & GENTLEMEN METAL SIGN,6,16-12-2010 09:31,2.55,13890.0,United Kingdom
551817,21122,SET/10 PINK POLKADOT PARTY CANDLES,1,04-05-2011 11:50,1.25,17974.0,United Kingdom
565388,20725,LUNCH BAG RED RETROSPOT,2,02-09-2011 15:56,1.65,14415.0,United Kingdom
560937,21311,SET/4 BIRD MIRROR MAGNETS ,1,22-07-2011 10:52,0.29,17920.0,United Kingdom
578928,23354,6 GIFT TAGS 50'S CHRISTMAS ,36,27-11-2011 12:29,0.83,15443.0,United Kingdom
558089,23031,DRAWER KNOB CRACKLE GLAZE PINK,12,26-06-2011 12:36,1.65,13505.0,Switzerland
565213,22952,60 CAKE CASES VINTAGE CHRISTMAS,360,01-09-2011 17:19,0.42,14911.0,EIRE
581381,21344,MOROCCAN BEATEN METAL DISH,2,08-12-2011 12:54,9.95,16933.0,United Kingdom
577485,20728,LUNCH BAG CARS BLUE,2,20-11-2011 11:56,1.65,16360.0,United Kingdom
576924,47590B,PINK HAPPY BIRTHDAY BUNTING,3,17-11-2011 10:53,5.45,17419.0,United Kingdom
567768,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,22-09-2011 11:17,2.08,15950.0,United Kingdom
540479,22138,BAKING SET 9 PIECE RETROSPOT ,3,07-01-2011 15:19,4.95,14889.0,United Kingdom
566079,85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,24,09-09-2011 09:52,0.39,17593.0,United Kingdom
547881,10124A,SPOTS ON RED BOOKCOVER TAPE,1,27-03-2011 16:08,0.42,13110.0,United Kingdom
569010,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,144,30-09-2011 07:36,0.29,14156.0,EIRE
553684,23174,REGENCY SUGAR BOWL GREEN,10,18-05-2011 13:55,4.15,16389.0,United Kingdom
567095,21986,PACK OF 12 PINK POLKADOT TISSUES,24,16-09-2011 13:03,0.39,17049.0,United Kingdom
548860,21530,DAIRY MAID TOASTRACK,18,04-04-2011 13:38,0.79,13263.0,United Kingdom
550329,20867,PINK ROSE FABRIC MIRROR,12,17-04-2011 13:20,1.25,13951.0,United Kingdom
548614,21754,HOME BUILDING BLOCK WORD,1,01-04-2011 11:47,5.95,14419.0,United Kingdom
540372,20725,LUNCH BAG RED RETROSPOT,10,06-01-2011 16:41,1.65,13081.0,United Kingdom
577475,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,20-11-2011 11:30,3.75,15152.0,United Kingdom
568671,22945,CHRISTMAS METAL TAGS ASSORTED ,24,28-09-2011 13:13,0.85,13139.0,United Kingdom
553189,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,2,15-05-2011 13:14,1.25,15033.0,United Kingdom
564020,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,22-08-2011 11:57,2.08,13971.0,United Kingdom
547063,22948,METAL DECORATION NAUGHTY CHILDREN ,24,20-03-2011 13:33,0.85,14769.0,United Kingdom
568402,21790,VINTAGE SNAP CARDS,12,27-09-2011 10:34,0.85,16629.0,United Kingdom
568954,21756,BATH BUILDING BLOCK WORD,3,29-09-2011 15:32,6.25,13576.0,United Kingdom
560927,22727,ALARM CLOCK BAKELIKE RED ,8,22-07-2011 09:55,3.75,13078.0,United Kingdom
546376,22789,T-LIGHT HOLDER SWEETHEART HANGING,8,11-03-2011 12:11,1.95,13842.0,United Kingdom
560833,22360,GLASS JAR ENGLISH CONFECTIONERY,1,21-07-2011 12:14,2.95,16891.0,United Kingdom
577831,20726,LUNCH BAG WOODLAND,10,22-11-2011 10:17,1.65,16748.0,United Kingdom
539468,22112,CHOCOLATE HOT WATER BOTTLE,6,19-12-2010 13:31,4.95,15044.0,United Kingdom
545226,21039,RED RETROSPOT SHOPPING BAG,6,01-03-2011 09:33,2.55,12428.0,Finland
577046,22070,SMALL RED RETROSPOT MUG IN BOX ,6,17-11-2011 13:46,3.75,12449.0,Belgium
567111,23045,PAPER LANTERN 5 POINT STAR MOON ,4,16-09-2011 13:37,4.15,17663.0,United Kingdom
566249,23298,SPOTTY BUNTING,2,11-09-2011 12:09,4.95,13527.0,United Kingdom
559881,22727,ALARM CLOCK BAKELIKE RED ,3,13-07-2011 11:33,3.75,16899.0,United Kingdom
564647,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,2,26-08-2011 13:56,0.83,17920.0,United Kingdom
554954,23154,SET OF 4 JAM JAR MAGNETS,12,27-05-2011 14:50,2.08,14227.0,United Kingdom
568367,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,26-09-2011 15:51,1.25,15755.0,United Kingdom
571212,23138,SINGLE WIRE HOOK IVORY HEART,4,14-10-2011 12:53,1.45,12856.0,United Kingdom
550314,22699,ROSES REGENCY TEACUP AND SAUCER ,4,17-04-2011 11:30,2.95,16905.0,United Kingdom
570652,23313,VINTAGE CHRISTMAS BUNTING,10,11-10-2011 13:45,4.95,17863.0,United Kingdom
537154,22747,POPPY'S PLAYHOUSE BATHROOM,1,05-12-2010 13:05,2.1,15808.0,United Kingdom
552819,21175,GIN + TONIC DIET METAL SIGN,48,11-05-2011 12:50,2.08,16652.0,United Kingdom
538095,22631,CIRCUS PARADE LUNCH BOX ,1,09-12-2010 14:55,1.95,17097.0,Spain
540374,21671,RED SPOT CERAMIC DRAWER KNOB,12,06-01-2011 17:19,1.25,15845.0,United Kingdom
C570301,M,Manual,-1,10-10-2011 12:04,682.05,16900.0,United Kingdom
549099,21066,VINTAGE RED MUG,3,06-04-2011 11:07,1.25,16241.0,United Kingdom
567183,22080,RIBBON REEL POLKADOTS ,2,18-09-2011 15:32,1.65,14769.0,United Kingdom
547659,20749,ASSORTED COLOUR MINI CASES,2,24-03-2011 13:05,7.95,12434.0,Australia
556491,22244,3 HOOK HANGER MAGIC GARDEN,1,12-06-2011 14:15,1.95,16794.0,United Kingdom
565801,23236,STORAGE TIN VINTAGE DOILY ,6,07-09-2011 10:28,2.89,12685.0,France
541973,21198,WHITE HEART CONFETTI IN TUBE,48,24-01-2011 14:01,0.42,16730.0,United Kingdom
563538,16016,LARGE CHINESE STYLE SCISSOR,1,17-08-2011 11:48,0.85,17841.0,United Kingdom
550995,22437,SET OF 9 BLACK SKULL BALLOONS,20,26-04-2011 08:33,0.85,16722.0,United Kingdom
544654,20978,36 PENCILS TUBE SKULLS,1,22-02-2011 12:56,1.25,16913.0,United Kingdom
551414,22678,FRENCH BLUE METAL DOOR SIGN 3,10,28-04-2011 13:35,1.25,15622.0,United Kingdom
576915,23167,SMALL CERAMIC TOP STORAGE JAR ,10,17-11-2011 10:21,0.83,17461.0,United Kingdom
574743,85066,CREAM SWEETHEART MINI CHEST,1,06-11-2011 16:14,12.75,15351.0,United Kingdom
562892,23294,SET OF 6 SNACK LOAF BAKING CASES,8,10-08-2011 12:24,0.83,16292.0,United Kingdom
554112,23207,LUNCH BAG ALPHABET DESIGN,1,22-05-2011 14:44,1.65,17611.0,United Kingdom
563726,23196,VINTAGE LEAF MAGNETIC NOTEPAD,12,18-08-2011 17:02,1.45,16582.0,United Kingdom
543382,85049F,BABY BOOM RIBBONS ,2,07-02-2011 16:21,1.25,14030.0,United Kingdom
566601,23332,IVORY WICKER HEART LARGE,2,13-09-2011 15:57,1.65,16469.0,United Kingdom
540469,22550,HOLIDAY FUN LUDO,3,07-01-2011 14:04,3.75,12484.0,Spain
559547,85099B,JUMBO BAG RED RETROSPOT,5,10-07-2011 15:12,2.08,17758.0,United Kingdom
561923,23200,JUMBO BAG PEARS,10,01-08-2011 12:16,2.08,14112.0,United Kingdom
547971,22132,RED LOVE HEART SHAPE CUP,1,28-03-2011 16:37,0.85,17917.0,United Kingdom
572392,85035C,ROSE 3 WICK MORRIS BOX CANDLE,24,24-10-2011 11:54,1.25,14764.0,United Kingdom
549633,21626,VINTAGE UNION JACK PENNANT,12,11-04-2011 11:45,1.95,15671.0,United Kingdom
536976,21985,PACK OF 12 HEARTS DESIGN TISSUES ,4,03-12-2010 14:18,0.29,14723.0,United Kingdom
576779,23126,FELTCRAFT GIRL AMELIE KIT,2,16-11-2011 13:25,4.95,14554.0,United Kingdom
555853,21272,SALLE DE BAIN HOOK,2,07-06-2011 13:44,1.25,14375.0,United Kingdom
544355,21985,PACK OF 12 HEARTS DESIGN TISSUES ,24,18-02-2011 10:53,0.29,12714.0,France
578550,16169E,WRAP 50'S  CHRISTMAS,25,24-11-2011 15:03,0.42,12720.0,Germany
577490,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,20-11-2011 12:11,4.25,16464.0,United Kingdom
568196,23366,SET 12 COLOURING PENCILS DOILY,32,25-09-2011 14:44,0.65,16705.0,United Kingdom
578013,22042,CHRISTMAS CARD SINGING ANGEL,12,22-11-2011 12:55,0.42,17360.0,United Kingdom
571441,85176,SEWING SUSAN 21 NEEDLE SET,1,17-10-2011 13:31,1.63,14096.0,United Kingdom
550274,22083,PAPER CHAIN KIT RETROSPOT,6,15-04-2011 12:23,2.95,15498.0,United Kingdom
548864,82567,"AIRLINE LOUNGE,METAL SIGN",1,04-04-2011 14:00,2.1,15756.0,United Kingdom
573576,22174,PHOTO CUBE,4,31-10-2011 14:09,3.29,14096.0,United Kingdom
574314,22111,SCOTTIE DOG HOT WATER BOTTLE,3,03-11-2011 17:48,4.95,13500.0,United Kingdom
557264,85212,MINI PAINTED GARDEN DECORATION ,12,19-06-2011 11:09,0.29,13618.0,United Kingdom
556576,85169A,IVORY LOVE BIRD CANDLE,3,13-06-2011 13:55,1.25,14606.0,United Kingdom
580301,23247,BISCUIT TIN 50'S CHRISTMAS,6,02-12-2011 14:11,2.89,15271.0,United Kingdom
568792,23171,REGENCY TEA PLATE GREEN ,12,29-09-2011 09:53,1.65,18192.0,United Kingdom
549017,22744,MAKE YOUR OWN MONSOON CARD KIT,6,05-04-2011 15:20,2.95,15145.0,United Kingdom
536532,22539,MINI JIGSAW DOLLY GIRL,24,01-12-2010 13:24,0.42,12433.0,Norway
538625,22502,PICNIC BASKET WICKER SMALL,1,13-12-2010 12:50,5.95,14544.0,United Kingdom
575146,16169E,WRAP 50'S  CHRISTMAS,75,08-11-2011 15:45,0.42,17313.0,United Kingdom
574297,21790,VINTAGE SNAP CARDS,12,03-11-2011 15:54,0.85,16602.0,United Kingdom
551056,23000,TRAVEL CARD WALLET TRANSPORT,1,26-04-2011 11:51,0.42,16442.0,United Kingdom
553197,23000,TRAVEL CARD WALLET TRANSPORT,2,15-05-2011 14:32,0.42,17263.0,United Kingdom
574826,22585,PACK OF 6 BIRDY GIFT TAGS,6,07-11-2011 10:58,1.25,15870.0,United Kingdom
558758,22222,CAKE PLATE LOVEBIRD WHITE,2,03-07-2011 12:27,4.95,17939.0,United Kingdom
561465,22874,NUMBER TILE COTTAGE GARDEN 6,1,27-07-2011 12:45,1.95,16447.0,United Kingdom
C556966,22760,"TRAY, BREAKFAST IN BED",-1,16-06-2011 09:55,12.75,13523.0,United Kingdom
568066,22659,LUNCH BOX I LOVE LONDON,1,23-09-2011 13:48,1.95,14529.0,United Kingdom
580600,23263,SET OF 3 WOODEN HEART DECORATIONS,4,05-12-2011 11:13,1.25,12841.0,United Kingdom
554999,44092C,PURPLE/COPPER HANGING LAMPSHADE,3,29-05-2011 15:44,0.85,15547.0,United Kingdom
550885,22776,SWEETHEART CAKESTAND 3 TIER,1,21-04-2011 11:59,9.95,16185.0,United Kingdom
552826,22922,FRIDGE MAGNETS US DINER ASSORTED,120,11-05-2011 13:20,0.72,14277.0,France
568210,22819,"BIRTHDAY CARD, RETRO SPOT",12,25-09-2011 15:56,0.42,17159.0,United Kingdom
557009,21990,MODERN FLORAL STATIONERY SET,12,16-06-2011 11:38,1.25,14321.0,United Kingdom
561382,21755,LOVE BUILDING BLOCK WORD,1,26-07-2011 17:27,5.95,16750.0,United Kingdom
551524,20728,LUNCH BAG CARS BLUE,10,01-05-2011 12:35,1.65,16401.0,United Kingdom
547860,22934,BAKING MOULD EASTER EGG WHITE CHOC,2,27-03-2011 12:21,2.95,17625.0,United Kingdom
557069,21936,RED RETROSPOT PICNIC BAG,5,16-06-2011 15:22,2.95,12562.0,France
568901,21390,FILIGRIS HEART WITH BUTTERFLY,96,29-09-2011 13:22,1.25,15050.0,United Kingdom
542995,48129,DOORMAT TOPIARY,2,02-02-2011 12:09,7.95,13728.0,United Kingdom
564200,23275,SET OF 3 HANGING OWLS OLLIE BEAK,1,23-08-2011 17:37,1.25,18018.0,United Kingdom
